Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,distance,City_Name,month,day_of_week,weekend,day,quarter,Food_preparation_time,pickup_cluster,dropoff_cluster,Time_taken(min)
27.0,4.6,4,1.0,1,3,3,0.0,0,3.0,2.0469215322870276,4,2,4,0,11,1,5.0,12,12,18
38.0,4.7,3,1.0,1,2,2,1.0,0,3.0,5.028770077604387,1,2,3,0,17,1,5.0,21,21,29
31.0,4.8,1,1.0,0,0,2,1.0,0,0.0,2.1753019302490513,17,3,4,0,11,1,5.0,18,18,21
29.0,5.0,5,2.0,1,0,3,1.0,0,3.0,5.2785463122539875,18,3,1,0,15,1,15.0,7,7,19
39.0,4.8,4,2.0,0,3,2,1.0,0,3.0,3.0812693883469096,10,3,0,0,28,1,15.0,8,8,39
29.0,4.9,3,4.0,1,1,2,1.0,0,2.0,5.151443732609568,21,3,2,0,9,1,10.0,1,1,15
30.0,5.0,1,1.0,2,3,3,0.0,0,0.0,1.0623780995642964,9,3,6,1,13,1,10.0,6,6,17
34.0,4.6,0,3.0,2,0,3,1.0,0,3.0,2.169222034237639,5,3,1,0,15,1,10.0,0,0,29
36.0,4.3,6,4.0,0,2,2,1.0,1,3.0,13.720857326707693,18,3,1,0,29,1,10.0,7,7,44
29.0,4.7,6,1.0,1,1,2,1.0,0,3.0,6.312554933093898,16,4,6,1,3,2,15.0,15,15,14
37.0,4.8,1,4.0,2,1,3,1.0,0,2.0,13.725628099817833,18,4,5,1,2,2,15.0,7,7,35
22.0,4.4,3,1.0,0,0,2,1.0,0,3.0,6.181732466683807,21,3,1,0,15,1,10.0,1,1,27
27.0,4.1,1,4.0,1,0,2,1.0,0,3.0,8.3093120481568,20,3,6,1,27,1,5.0,1,1,32
31.0,4.4,6,4.0,0,1,2,1.0,0,2.0,6.374415226163593,9,3,3,0,3,1,10.0,6,13,40
26.0,4.5,0,1.0,2,1,3,1.0,0,3.0,7.434642397243846,9,3,0,0,14,1,10.0,13,13,23
35.0,4.7,5,3.0,1,2,3,0.0,0,3.0,4.108548148891753,10,4,4,0,1,2,15.0,8,8,24
21.0,4.7,5,2.0,2,0,2,1.0,0,3.0,5.422354429191274,5,3,6,1,13,1,5.0,0,0,14
32.0,5.0,4,2.0,0,3,2,2.0,0,3.0,7.6930220133671385,7,2,0,0,14,1,5.0,17,17,41
29.0,4.6,4,1.0,1,1,2,1.0,0,3.0,13.502640907894838,20,3,2,0,23,1,5.0,1,1,16
32.0,4.5,3,4.0,1,0,2,0.0,0,3.0,9.243177626148295,10,3,2,0,16,1,5.0,8,8,37
20.0,4.5,3,2.0,2,1,2,1.0,0,3.0,5.311890483295558,9,3,5,1,26,1,15.0,6,6,24
28.0,4.6,4,4.0,2,3,1,1.0,0,2.0,3.081059250862436,10,3,5,1,26,1,15.0,8,8,14
23.0,4.7,0,2.0,2,0,2,0.0,0,3.0,8.308862395922745,20,3,2,0,16,1,5.0,1,1,38
32.0,4.9,0,1.0,0,2,2,1.0,0,3.0,1.092779252007511,6,3,3,0,17,1,5.0,5,5,25
33.0,4.0,0,4.0,2,0,3,1.0,0,3.0,6.507554359230112,5,3,4,0,11,1,10.0,0,0,35
36.0,4.3,0,3.0,2,2,3,2.0,0,2.0,4.385804541582144,13,2,6,1,13,1,15.0,5,5,39
35.0,3.7,4,4.0,2,3,3,0.0,0,3.0,13.677573372979126,16,3,4,0,18,1,10.0,15,15,31
38.0,4.3,1,3.0,2,3,1,1.0,0,3.0,1.0849410722996615,3,3,1,0,1,1,5.0,11,11,37
38.0,4.9,6,4.0,0,3,2,1.0,0,3.0,5.260812432493583,16,3,2,0,9,1,5.0,15,15,47
37.0,4.4,1,1.0,0,3,2,1.0,0,3.0,13.292541359539293,19,3,0,0,14,1,15.0,2,2,44
32.0,4.6,5,4.0,0,3,2,0.0,0,2.0,3.254782075009676,5,3,6,1,13,1,10.0,0,0,24
38.0,4.6,1,1.0,2,1,1,1.0,0,3.0,5.95981764255081,11,3,4,0,11,1,5.0,3,3,15
33.0,4.5,3,1.0,2,3,2,0.0,0,2.0,8.44605819602036,18,3,0,0,14,1,5.0,7,7,28
20.0,5.0,0,1.0,2,3,1,1.0,0,2.0,12.021560198921474,6,3,3,0,10,1,15.0,5,5,28
20.0,4.8,0,2.0,0,2,2,1.0,0,3.0,3.973206355072348,11,3,5,1,5,1,5.0,3,3,20
36.0,4.7,4,4.0,2,3,1,1.0,0,3.0,7.946458760056813,11,3,4,0,25,1,15.0,3,3,25
21.0,5.0,6,4.0,2,2,3,1.0,0,3.0,9.656750088983861,8,2,2,0,16,1,15.0,16,16,18
29.0,4.6,1,2.0,0,2,2,0.0,0,3.0,7.365614905708422,16,3,4,0,25,1,10.0,15,15,32
33.0,4.6,3,1.0,2,0,2,0.0,0,3.0,13.809632284627991,9,3,0,0,14,1,15.0,6,13,21
31.0,4.7,0,1.0,1,1,3,1.0,0,2.0,3.167351589382028,18,3,1,0,1,1,10.0,7,7,18
32.0,4.8,6,2.0,1,0,2,1.0,0,3.0,3.0671169644383283,19,3,2,0,9,1,5.0,2,2,30
39.0,4.5,5,3.0,1,1,2,1.0,0,3.0,2.1114737546982827,18,3,3,0,17,1,10.0,7,7,19
22.0,4.9,0,3.0,2,2,3,1.0,0,3.0,1.0622794268811386,9,4,1,0,5,2,15.0,6,6,30
28.0,4.9,1,4.0,1,1,2,1.0,0,3.0,8.742264532495385,6,3,2,0,16,1,10.0,5,5,31
32.0,4.6,3,3.0,2,1,3,1.0,0,3.0,1.994083546394568,12,2,6,1,13,1,5.0,10,10,25
39.0,4.8,4,4.0,0,2,2,1.0,0,3.0,9.766968660700675,3,3,6,1,6,1,10.0,11,11,38
38.0,4.7,6,4.0,2,3,1,1.0,0,3.0,6.162538745106914,10,3,3,0,24,1,10.0,8,8,30
32.0,4.6,3,2.0,0,1,2,1.0,0,3.0,7.364647408889944,16,3,3,0,31,1,10.0,15,15,37
37.0,4.8,6,1.0,0,1,2,1.0,0,3.0,13.906697062317642,11,3,1,0,8,1,10.0,3,3,27
33.0,4.9,3,2.0,2,0,2,1.0,0,3.0,5.363240337623469,8,2,3,0,17,1,5.0,16,16,29
29.0,4.7,4,3.0,0,2,2,2.0,1,3.0,4.339862440549708,5,3,0,0,28,1,15.0,0,0,39
29.0,4.5,1,1.0,0,1,2,0.0,0,2.0,13.908895897248744,11,3,1,0,29,1,5.0,3,3,24
27.0,4.8,5,2.0,2,2,3,0.0,0,3.0,5.112516054396025,19,3,1,0,1,1,5.0,2,2,19
28.0,4.9,0,2.0,2,2,2,0.0,0,3.0,5.136334075879719,10,3,2,0,30,1,5.0,8,8,17
31.0,4.8,5,1.0,1,0,3,0.0,0,2.0,1.0472961792578697,2,2,1,0,15,1,5.0,7,7,11
20.0,2.5,5,1.0,1,3,3,1.0,0,3.0,13.810915029985402,9,3,4,0,18,1,15.0,6,13,43
27.0,4.5,3,2.0,1,2,2,0.0,0,2.0,14.100209617617494,5,3,3,0,10,1,15.0,0,0,16
29.0,4.5,6,3.0,2,1,2,1.0,0,3.0,4.114395847923389,14,2,6,1,13,1,5.0,14,14,18
34.0,5.0,3,3.0,0,3,2,1.0,0,3.0,1.0622502101154754,9,4,4,0,1,2,5.0,6,6,33
37.0,4.6,6,2.0,0,3,2,1.0,0,3.0,5.463992362782289,6,3,2,0,9,1,15.0,5,5,30
24.0,4.6,1,4.0,2,3,3,1.0,0,2.0,13.292941923537102,19,3,2,0,2,1,5.0,2,2,38
27.0,4.8,3,2.0,2,0,3,1.0,0,3.0,8.17748250201932,19,3,6,1,27,1,5.0,2,2,25
32.0,4.6,1,1.0,0,1,2,1.0,0,0.0,9.764173138280611,5,4,2,0,6,2,10.0,0,0,43
28.0,4.6,1,1.0,0,1,2,0.0,0,2.0,6.980177581098534,12,2,4,0,18,1,5.0,10,10,24
28.0,5.0,6,4.0,2,0,2,0.0,0,3.0,6.373676535820286,9,3,1,0,1,1,15.0,6,13,17
35.0,4.8,5,2.0,0,2,2,1.0,0,3.0,3.278395420102739,6,3,3,0,3,1,15.0,5,5,20
26.0,4.9,5,2.0,0,1,2,1.0,0,2.0,13.354694217971216,10,3,4,0,25,1,15.0,8,8,15
36.0,4.6,0,2.0,0,2,2,1.0,0,3.0,3.2541541898102,5,3,3,0,17,1,10.0,0,0,28
37.0,4.6,5,4.0,2,2,1,0.0,0,3.0,11.297839344413358,10,3,4,0,18,1,5.0,8,8,27
25.0,4.6,3,2.0,2,3,2,1.0,0,3.0,5.31114046825112,9,3,2,0,30,1,15.0,6,6,26
35.0,4.6,0,2.0,0,2,2,1.0,0,3.0,11.262051933926767,4,2,5,1,12,1,10.0,12,12,36
25.0,4.6,6,1.0,1,3,2,0.0,0,2.0,8.416968349953827,16,3,6,1,27,1,10.0,15,15,14
24.0,4.9,3,1.0,2,2,3,1.0,0,3.0,1.9822222631132378,0,2,4,0,11,1,5.0,19,19,16
25.0,4.7,0,2.0,0,3,2,0.0,0,3.0,3.067664716058547,19,3,0,0,21,1,15.0,2,2,22
23.0,5.0,5,3.0,2,0,3,0.0,0,2.0,2.1245458190135365,9,4,6,1,3,2,5.0,6,6,14
24.0,4.9,4,1.0,2,1,1,0.0,0,2.0,6.55717205579629,6,3,0,0,7,1,5.0,5,5,17
35.0,4.7,0,2.0,2,3,1,0.0,0,0.0,5.257520898070797,16,3,5,1,19,1,5.0,15,15,15
21.0,4.6,6,2.0,0,3,2,1.0,0,2.0,6.182265296102101,21,3,5,1,26,1,15.0,1,1,20
21.0,5.0,3,4.0,0,2,2,1.0,0,3.0,8.307427267547293,20,3,5,1,12,1,5.0,1,1,28
37.0,4.8,5,1.0,2,1,3,0.0,0,3.0,2.0115798336745017,1,2,1,0,15,1,10.0,21,21,18
38.0,4.1,3,4.0,0,0,2,1.0,0,3.0,6.980509318206423,12,2,2,0,16,1,5.0,10,10,50
33.0,4.9,6,1.0,1,0,2,0.0,0,2.0,8.500018571478721,9,3,0,0,14,1,15.0,6,13,18
26.0,4.5,6,4.0,1,2,3,0.0,0,2.0,9.764565483061197,5,3,6,1,6,1,5.0,0,0,17
25.0,4.8,0,1.0,2,1,3,1.0,0,3.0,8.414347211105298,16,3,0,0,14,1,5.0,15,15,21
35.0,4.5,6,1.0,2,3,1,0.0,0,2.0,7.386309396041944,18,3,3,0,31,1,10.0,7,7,27
29.0,4.9,3,1.0,0,3,2,0.0,0,2.0,14.099943071892499,5,3,6,1,6,1,15.0,0,0,21
29.0,4.9,6,2.0,1,3,2,1.0,0,3.0,6.317745054659327,16,3,0,0,28,1,15.0,15,15,29
25.0,4.5,5,4.0,2,1,2,0.0,0,3.0,6.182158285592965,21,3,2,0,9,1,5.0,1,1,11
31.0,4.9,5,3.0,2,2,1,1.0,0,3.0,2.185724110271479,6,3,0,0,28,1,5.0,5,5,21
26.0,4.1,4,1.0,0,2,2,0.0,0,2.0,6.508399618667061,5,4,4,0,1,2,15.0,0,0,22
22.0,4.7,1,3.0,0,2,2,0.0,0,3.0,4.341013630078138,3,3,2,0,30,1,10.0,11,11,26
26.0,4.7,3,2.0,1,3,3,1.0,0,3.0,8.178978481962057,19,3,5,1,12,1,10.0,2,2,23
29.0,4.6,0,4.0,2,2,1,1.0,0,3.0,7.268843720183382,20,4,5,1,2,2,5.0,1,1,30
33.0,4.5,5,4.0,2,3,1,0.0,0,3.0,5.424833704111001,3,3,1,0,15,1,15.0,11,11,22
22.0,4.7,1,1.0,1,3,2,1.0,0,2.0,13.352343501402018,10,4,5,1,2,2,10.0,8,8,28
29.0,4.9,4,2.0,1,3,2,1.0,0,3.0,3.2541541898102,5,3,1,0,15,1,10.0,0,0,26
24.0,4.8,3,2.0,1,1,3,1.0,0,3.0,9.760237936977301,5,3,6,1,20,1,10.0,0,0,23
37.0,4.7,1,1.0,1,0,2,0.0,0,3.0,1.0558175688874636,18,3,0,0,28,1,10.0,7,7,18
27.0,4.8,3,2.0,2,3,3,0.0,0,3.0,12.962903502397062,12,2,4,0,18,1,15.0,10,10,17
25.0,4.6,0,4.0,1,0,2,0.0,0,3.0,12.90810420596528,11,3,3,0,31,1,15.0,3,3,38
34.0,4.7,1,2.0,0,3,2,2.0,0,3.0,7.194850531154938,10,4,2,0,6,2,10.0,8,8,43
28.0,4.6,6,4.0,1,3,3,0.0,0,3.0,5.967542352924256,11,4,4,0,1,2,10.0,3,3,11
25.0,4.6,3,4.0,0,0,2,0.0,0,3.0,12.020768204542831,6,3,5,1,12,1,10.0,5,5,28
28.0,4.9,3,4.0,1,0,3,1.0,0,3.0,5.424833704111001,3,3,3,0,3,1,10.0,11,11,17
24.0,4.6,0,4.0,0,3,2,1.0,0,2.0,8.41673987866351,16,3,1,0,29,1,15.0,15,15,49
33.0,5.0,1,1.0,0,2,2,1.0,0,3.0,1.0235639678261306,4,2,3,0,17,1,15.0,12,12,21
35.0,4.7,0,1.0,1,0,3,1.0,0,2.0,1.9866031837358664,11,3,6,1,13,1,15.0,3,3,18
32.0,4.7,6,2.0,1,2,2,1.0,0,3.0,4.9556647072210005,0,2,4,0,11,1,15.0,19,19,28
23.0,2.6,5,1.0,1,1,3,1.0,0,3.0,10.51795449974301,15,2,5,1,12,1,15.0,9,9,43
26.0,4.0,1,4.0,1,0,2,1.0,0,3.0,3.0910249868719064,21,4,1,0,5,2,5.0,1,1,33
36.0,4.6,0,2.0,0,3,2,1.0,0,2.0,4.108562705966082,10,4,6,1,3,2,15.0,8,8,25
20.0,4.3,4,1.0,0,1,2,1.0,0,3.0,1.092797115586594,6,3,5,1,26,1,5.0,5,5,24
24.0,4.7,5,4.0,1,1,3,1.0,0,2.0,7.194850531154938,10,3,4,0,25,1,10.0,8,8,23
32.0,4.9,1,4.0,2,0,1,1.0,0,2.0,6.182158285592965,21,3,2,0,30,1,15.0,1,1,27
35.0,4.5,4,1.0,0,2,2,0.0,0,3.0,1.0877086918543462,17,4,4,0,1,2,10.0,18,18,22
25.0,4.9,4,1.0,1,2,3,1.0,0,3.0,5.137563720607098,10,3,5,1,19,1,15.0,8,8,19
39.0,5.0,4,1.0,1,3,2,1.0,0,3.0,9.83582199912111,6,3,6,1,20,1,15.0,5,5,27
35.0,4.9,6,2.0,0,3,2,2.0,0,3.0,13.678112056267306,16,3,1,0,8,1,15.0,15,15,43
30.0,4.9,5,1.0,2,1,3,1.0,0,3.0,2.046882095730924,4,2,3,0,17,1,10.0,12,12,12
32.0,4.0,4,4.0,0,1,2,1.0,0,3.0,13.906560309793822,11,3,1,0,29,1,5.0,3,3,51
35.0,4.2,4,4.0,2,1,2,1.0,0,3.0,7.614665559775894,17,3,2,0,16,1,5.0,18,18,44
23.0,4.9,3,3.0,2,0,3,1.0,0,2.0,4.249687845779324,9,3,2,0,9,1,5.0,6,6,13
29.0,4.6,4,3.0,0,1,2,1.0,0,3.0,1.0513085701734322,16,3,3,0,3,1,15.0,15,15,20
30.476190476190474,4.558181818181818,0,1.0,2,2,1,0.0,0,3.0,2.0542740791231697,10,3,2,0,30,1,10.0,8,8,10
23.0,4.9,3,4.0,2,0,2,1.0,0,3.0,8.742896063074658,6,3,6,1,20,1,5.0,5,5,19
26.0,4.0,0,4.0,1,1,2,3.0,0,2.0,13.906560309793822,11,3,1,0,8,1,10.0,3,3,43
29.210526315789473,4.62156862745098,2,0.0,3,3,2,1.0,1,3.0,7.614332930752291,17,3,5,1,12,1,10.0,18,18,49
31.0,4.7,6,1.0,2,0,3,1.0,0,3.0,1.9942914124360225,12,2,6,1,13,1,5.0,10,10,26
29.195121951219512,4.664583333333334,0,3.0,0,1,2,0.0,0,3.0,1.052568426331718,16,3,0,0,21,1,5.0,15,15,21
22.0,4.8,3,4.0,0,2,2,1.0,0,3.0,6.172280044301225,14,2,6,1,13,1,15.0,14,14,26
30.0,4.7,4,1.0,2,3,1,1.0,0,3.0,1.027266819846189,10,3,5,1,5,1,5.0,8,8,28
24.0,4.5,1,4.0,0,3,2,3.0,1,3.0,8.742982102983612,6,3,3,0,31,1,5.0,5,5,49
24.0,4.5,3,1.0,2,1,2,0.0,0,2.0,1.0844474012588612,5,3,1,0,15,1,5.0,0,0,11
27.0,4.8,5,4.0,0,0,2,1.0,0,3.0,8.97404980698466,12,2,2,0,16,1,5.0,10,10,28
20.0,4.8,4,1.0,1,1,2,0.0,0,3.0,5.363025139283756,8,2,1,0,15,1,10.0,16,16,16
23.0,4.9,3,1.0,1,3,3,1.0,0,3.0,6.313384216058055,16,3,0,0,7,1,15.0,15,15,16
38.0,4.0,0,4.0,2,2,3,1.0,0,3.0,7.950927716622198,11,3,2,0,23,1,10.0,3,3,44
27.0,4.6,1,1.0,0,3,2,1.0,0,3.0,3.2537043336175366,5,3,4,0,11,1,10.0,0,0,19
39.0,4.8,0,2.0,0,3,2,1.0,0,0.0,3.091081183041885,21,3,6,1,13,1,10.0,1,1,34
22.0,4.7,6,4.0,2,1,1,1.0,0,3.0,4.780893578614254,15,2,6,1,13,1,10.0,9,9,19
20.0,4.6,6,4.0,0,1,2,1.0,0,3.0,9.561170793410273,9,3,2,0,2,1,10.0,6,13,38
36.0,4.0,0,4.0,2,1,2,0.0,0,3.0,7.64955343866891,6,3,2,0,16,1,10.0,5,5,37
30.0,4.9,3,4.0,2,0,2,1.0,0,3.0,12.880697486035855,0,2,4,0,18,1,5.0,19,19,27
23.0,4.1,6,1.0,0,1,2,0.0,0,3.0,2.0542813576594328,10,4,4,0,1,2,15.0,8,8,23
29.433333333333334,4.664102564102564,2,0.0,0,3,2,1.0,0,3.0,3.1154934577313207,20,3,3,0,17,1,10.0,1,1,28
38.0,4.2,6,2.0,1,2,2,1.0,0,2.0,3.9881670807080134,12,2,3,0,17,1,15.0,10,10,31
30.0,4.7,6,2.0,1,2,3,1.0,0,3.0,7.36640446647906,16,3,6,1,6,1,10.0,15,15,30
38.0,4.5,3,1.0,1,1,2,1.0,0,3.0,7.946441743133926,11,3,2,0,16,1,15.0,3,3,29
37.0,4.7,4,2.0,1,2,2,1.0,0,3.0,6.556790831993918,6,3,5,1,19,1,5.0,5,5,29
25.0,4.9,0,1.0,2,2,3,1.0,0,3.0,11.614185438872484,18,3,1,0,29,1,10.0,7,7,26
27.0,4.6,3,3.0,0,1,2,1.0,0,3.0,3.973619936638772,11,3,3,0,17,1,10.0,3,3,15
27.0,4.6,0,4.0,1,0,2,1.0,0,2.0,5.151791354815147,21,3,6,1,13,1,5.0,1,1,27
39.0,4.0,0,4.0,1,0,2,3.0,0,3.0,11.611956759239805,18,3,0,0,14,1,15.0,7,7,43
24.0,4.1,3,1.0,0,0,2,1.0,0,3.0,2.0451032085169163,19,3,0,0,21,1,10.0,2,2,26
27.0,4.6,4,1.0,2,1,3,1.0,0,3.0,2.981597936191486,11,3,3,0,17,1,15.0,3,3,17
37.0,4.8,6,2.0,1,1,3,0.0,0,3.0,3.973303131614623,11,3,5,1,5,1,5.0,3,3,32
24.0,4.7,6,3.0,1,0,3,1.0,0,3.0,4.208922822154905,16,3,0,0,28,1,10.0,15,15,27
22.0,3.1,5,1.0,1,2,3,1.0,0,3.0,14.10671502956747,3,3,0,0,14,1,10.0,11,11,40
39.0,4.0,4,3.0,2,0,3,0.0,0,3.0,1.985862270994735,11,4,1,0,5,2,15.0,3,3,34
31.0,4.5,0,2.0,0,1,2,1.0,1,3.0,8.41216188100676,16,3,6,1,27,1,15.0,15,15,49
26.0,4.3,0,4.0,1,1,3,1.0,0,3.0,13.352166943943384,10,3,2,0,2,1,5.0,8,8,36
27.0,4.4,0,2.0,1,3,3,1.0,0,3.0,13.905330648371331,11,3,1,0,8,1,10.0,3,3,32
39.0,4.1,6,2.0,2,0,3,1.0,0,3.0,6.507341059111711,5,3,5,1,19,1,10.0,0,0,31
25.0,4.6,6,1.0,1,2,2,0.0,0,3.0,9.561524263346918,9,4,5,1,2,2,5.0,6,13,18
21.0,5.0,0,1.0,0,3,2,0.0,0,2.0,5.437964211278095,17,3,3,0,3,1,10.0,18,18,15
31.0,4.597619047619047,3,4.0,1,2,2,1.0,0,3.0,9.560052781683273,9,3,6,1,27,1,10.0,20,13,38
34.0,3.5,4,2.0,2,0,3,2.0,0,3.0,8.44364222154746,18,3,6,1,20,1,10.0,7,7,37
32.0,4.9,5,4.0,0,0,2,1.0,0,3.0,8.44605819602036,18,4,2,0,6,2,15.0,7,7,25
27.0,4.9,6,2.0,0,1,2,1.0,0,3.0,6.162118470115485,10,3,1,0,1,1,5.0,8,8,19
37.0,4.8,3,1.0,1,0,2,0.0,0,3.0,1.986985227244716,11,3,3,0,17,1,10.0,3,3,29
22.0,4.7,4,2.0,1,1,3,1.0,0,2.0,8.44149643620656,18,3,2,0,23,1,15.0,7,7,28
26.0,4.5,3,4.0,1,0,3,1.0,0,3.0,7.437595523710187,9,3,2,0,16,1,5.0,6,13,26
26.0,5.0,4,2.0,1,0,2,1.0,0,3.0,13.72585543420137,18,3,6,1,27,1,5.0,7,7,21
27.0,4.9,4,1.0,0,0,2,1.0,0,2.0,13.351256347887219,10,3,3,0,31,1,15.0,8,8,18
34.0,5.0,6,2.0,0,0,2,1.0,0,3.0,6.437833418911218,8,2,3,0,17,1,15.0,16,16,31
25.0,4.8,0,4.0,0,2,2,1.0,0,3.0,3.0818526052456496,10,3,5,1,5,1,10.0,8,8,26
22.0,4.5,3,2.0,2,2,3,1.0,0,3.0,10.899051857652363,0,2,5,1,12,1,10.0,19,19,15
30.0,4.7,5,2.0,2,2,3,1.0,0,3.0,9.789407258388495,17,3,3,0,10,1,15.0,18,18,18
31.25,4.65,1,3.0,1,1,3,1.0,0,2.0,2.105912663024324,16,4,4,0,1,2,10.0,15,15,26
35.0,4.9,0,4.0,2,3,1,2.0,0,3.0,9.837142766925323,6,3,4,0,18,1,10.0,5,5,42
27.0,5.0,0,3.0,1,0,2,1.0,0,3.0,4.153991272160699,20,3,2,0,30,1,15.0,1,1,33
33.0,5.0,4,4.0,1,2,2,0.0,0,2.0,7.591296189011813,5,4,2,0,6,2,15.0,0,0,28
23.0,4.7,0,4.0,1,3,2,1.0,0,2.0,6.953834829488766,11,3,0,0,14,1,10.0,3,3,38
36.0,4.8,1,2.0,1,1,3,0.0,0,0.0,5.423666505062305,5,3,3,0,17,1,10.0,0,0,15
36.0,4.9,6,2.0,1,0,2,0.0,0,3.0,9.245557689638995,10,3,4,0,25,1,5.0,8,8,26
37.0,4.6,4,1.0,1,0,2,1.0,0,3.0,6.230502896694746,20,3,3,0,3,1,5.0,1,1,26
27.0,4.5,1,2.0,0,2,2,1.0,0,3.0,5.2772529160251,18,3,6,1,13,1,5.0,7,7,21
31.0,4.1,1,2.0,1,1,3,0.0,0,3.0,11.425311628062575,20,4,5,1,2,2,15.0,1,1,37
23.0,4.6,4,1.0,2,0,3,1.0,0,3.0,0.9933996328813068,11,3,0,0,7,1,15.0,3,3,18
22.0,4.9,6,2.0,2,3,3,1.0,0,3.0,6.134945541428908,19,3,0,0,7,1,10.0,2,2,24
32.0,4.6,5,2.0,0,0,2,1.0,0,3.0,5.151798581692717,21,3,3,0,17,1,5.0,1,1,29
35.0,4.5,1,4.0,1,3,2,1.0,0,3.0,5.192432858479396,20,3,2,0,9,1,15.0,1,1,25
26.0,4.7,5,4.0,2,0,1,0.0,0,2.0,6.167014756082615,10,3,4,0,11,1,10.0,8,8,10
24.0,4.9,6,4.0,2,3,3,1.0,0,3.0,14.207663085899151,6,3,1,0,29,1,5.0,5,5,20
27.0,4.9,1,1.0,0,1,2,0.0,0,3.0,9.202444026494508,19,3,2,0,2,1,10.0,2,2,22
22.0,4.5,3,4.0,2,1,3,1.0,0,3.0,7.1576640566397725,19,3,2,0,16,1,15.0,2,2,19
26.0,4.8,6,2.0,0,2,2,0.0,0,3.0,4.220748244362803,18,4,1,0,5,2,15.0,7,7,16
38.0,4.9,0,2.0,1,0,2,1.0,0,2.0,5.2772529160251,18,3,1,0,15,1,10.0,7,7,18
24.0,4.7,6,1.0,1,0,2,0.0,0,2.0,6.162538745106914,10,3,6,1,13,1,15.0,8,8,16
22.0,4.3,1,4.0,2,2,1,1.0,0,3.0,7.614407041363857,17,3,2,0,2,1,10.0,18,18,31
31.0,4.7,3,3.0,0,1,2,1.0,0,3.0,4.290311695011154,8,2,4,0,11,1,15.0,16,16,35
22.0,4.2,6,1.0,0,3,2,1.0,0,3.0,2.0541795941805963,10,3,2,0,30,1,10.0,8,8,22
37.0,4.9,0,2.0,2,1,3,1.0,0,2.0,6.558095191494342,6,3,2,0,9,1,5.0,5,5,15
33.0,5.0,0,2.0,1,2,2,1.0,0,3.0,5.139178974044251,10,3,5,1,5,1,5.0,8,8,19
33.0,4.9,1,1.0,1,3,2,1.0,0,3.0,5.463915342700959,6,3,0,0,28,1,5.0,5,5,18
21.0,4.9,4,1.0,1,2,2,1.0,0,3.0,6.510819638044799,3,4,6,1,3,2,10.0,11,11,18
21.0,4.4,4,1.0,0,2,2,0.0,0,3.0,5.111861591056185,19,4,1,0,5,2,5.0,2,2,19
20.0,4.3,0,4.0,1,1,3,1.0,0,3.0,9.561577850354944,9,3,0,0,14,1,15.0,6,13,35
22.0,4.8,4,4.0,2,0,3,0.0,0,3.0,3.2548232152324585,3,3,2,0,9,1,15.0,11,11,22
30.0,4.7,6,3.0,1,2,2,1.0,0,3.0,1.9123554384234067,15,2,4,0,11,1,15.0,9,9,27
29.204545454545453,4.587719298245614,1,1.0,2,1,3,1.0,0,3.0,14.104697710048981,3,3,4,0,18,1,10.0,11,11,36
38.0,4.4,0,4.0,2,1,1,1.0,0,2.0,13.502616888472772,20,3,2,0,16,1,5.0,1,1,41
37.0,4.7,0,1.0,1,1,3,0.0,0,3.0,3.2783780690801105,6,3,2,0,9,1,5.0,5,5,17
25.0,4.6,3,1.0,2,2,3,1.0,0,3.0,7.390711373799452,18,3,0,0,14,1,10.0,7,7,18
35.0,4.9,0,2.0,1,0,2,1.0,0,2.0,11.062829698024993,1,2,4,0,18,1,15.0,21,21,42
21.0,4.6,1,2.0,1,3,2,1.0,0,3.0,11.934258346524253,3,3,1,0,29,1,15.0,11,11,29
32.0,4.2,4,1.0,0,2,2,0.0,0,3.0,1.0964633419399852,13,2,4,0,11,1,5.0,5,5,23
24.0,4.7,0,2.0,2,2,1,1.0,0,2.0,3.263135766379468,17,3,3,0,3,1,10.0,18,18,16
26.0,4.6,1,1.0,2,0,1,0.0,0,3.0,2.0542813576594328,10,3,0,0,21,1,5.0,8,8,14
32.0,3.8,0,1.0,1,2,3,2.0,0,3.0,7.946412610951007,11,3,6,1,6,1,10.0,3,3,35
36.0,4.6,6,2.0,1,2,2,1.0,0,3.0,5.426267034504207,3,3,5,1,26,1,10.0,11,11,29
25.0,4.6,6,3.0,2,3,3,0.0,0,3.0,3.824426113293384,15,2,3,0,17,1,15.0,9,9,19
37.0,4.9,0,4.0,1,3,3,2.0,0,0.0,5.266873645283338,16,3,4,0,11,1,15.0,15,15,39
39.0,4.9,3,2.0,0,3,2,1.0,0,3.0,6.307851390565355,16,3,5,1,5,1,5.0,15,15,34
25.0,4.6,5,1.0,0,0,2,0.0,0,3.0,6.135140635885561,19,3,5,1,19,1,10.0,2,2,16
28.714285714285715,4.699999999999999,2,0.0,3,0,1,0.0,0,2.0,3.115544400170318,20,3,0,0,28,1,10.0,1,1,15
28.0,4.5,4,1.0,1,2,3,1.0,0,2.0,1.0554552862735829,18,3,1,0,15,1,5.0,7,7,16
25.0,5.0,4,1.0,2,1,3,0.0,0,0.0,14.10671502956747,3,3,1,0,29,1,5.0,11,11,10
24.0,4.6,4,1.0,1,0,2,1.0,0,2.0,1.912357444877703,15,2,4,0,11,1,15.0,9,9,11
